PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
-1.686727394726435,-0.9421994860644631,-0.8516062403405961,0.39331892406819213,-0.8930818929270709,-0.4912915708800345,-0.2699289153526396,-0.231482110794918,0.3495413559851705
-1.6092366567374679,-1.0529205495586669,-0.5612928505235545,0.3761108459175443,-0.5620638639328216,-1.163974498291788,0.06991119607133016,-0.4170682022708272,0.5846586836619008
-1.5233799401475647,-1.064928200805623,0.19070689259947812,0.5828714941237374,-0.9169896226462508,-0.030451082144868694,0.20723347654352936,-0.5314321272698105,0.24158963615444054
0.7226333317023822,-1.511827905141245,-0.18785414085327046,0.2775081534060148,-1.5748092305035677,-0.6589865601954873,0.2018036512770847,0.6321009746479819,0.8202039589147342
0.6675286344890875,-1.1730379797749724,-0.8799415217241313,0.3607298389196559,-1.691278080436667,1.1588427808948494,-0.011275157006875255,0.3255023968607882,0.47332745728901804
0.8429266807394828,-1.5642583778423005,0.6630994112008889,0.47482311829772106,-1.7620528236127257,0.19275884423414036,0.49650618488363074,0.41449402245185574,0.5868577654449671
0.703378727216244,-0.07616091356889775,0.3616649665469916,1.1477104843062196,-1.5828086276481954,-1.691913461862001,-0.5514593494994712,-0.7295883619013989,-0.1229329015655949
0.7745028199253403,0.03551706303136293,0.30253044504470444,1.212476287290419,-1.2696288036767924,-1.0612156462778184,-0.24479681746774837,-1.2279203780414467,-0.11469924006428188
0.8292073023308855,-0.14270715053249886,1.2546035542977194,1.3450674765866195,-1.7609530946986218,-0.9003476369706552,-0.23697467184561413,-0.9457715791568263,-0.3431864866243905
0.39512319797537876,-1.3966183032221964,0.2390759259084869,-0.20330219555618256,-1.2978873861155538,-1.2299353248927074,-0.5145774933274363,-0.7535614899530048,0.361442624313428
0.27089519241059157,-1.1674877949818974,-0.807670250687628,-0.3105355215706021,-1.2170451782257778,-0.8819248316755731,-0.8623563592757195,-0.7546577600687524,0.35010007222160144
0.4354570199247509,-1.309112174930378,0.2979373768997025,-0.11773801418970549,-1.2759810610083964,-0.4651607372040705,-0.39229010371403855,-1.0169285586223442,0.23559772977225527
0.6508005934878988,0.06481239935131881,0.1250122055986567,1.1773696655998869,-1.7035965410476779,-1.5033039867992586,-0.3810159727381064,-0.7439618152547546,-0.04884105115062578
0.46108341262740016,0.45305199537267654,-1.3914317580361282,1.071256957474904,-1.7489214473945418,-0.45872486161474096,-0.9685623008023599,-0.7432193537682992,-0.21979828892144895
0.5905966213081675,0.12277137141741909,-0.4090659768619427,1.07224031423142,-1.5360201140888075,-1.8668065431718166,-0.5056997339872693,-0.7099068064761509,0.08654253646703157
0.5755044035390887,0.1612590836161531,-0.523541391758938,1.0721257233378332,-1.5608295780678627,-1.7027223112145107,-0.5596372645811313,-0.7137887288167136,0.050844537047387485
0.7264705421059958,0.07800422656164645,0.3978169854939366,1.25996642713213,-1.586578229128001,-1.09183400921253,-0.12100593975348987,-1.0356068194664558,-0.0816815139898644
0.6346274627502975,0.1208107892731714,-0.01649051648698687,1.1320652132018882,-1.712981546950589,-1.509314745645262,-0.5382165816510927,-0.7257691407925744,-0.02772084774893785
0.4337586728304721,0.4584948352440355,-1.3471031314728623,1.0420464187929972,-1.9617601649145122,-0.49786211330583646,-1.2227979405079723,-0.54106069987295,-0.2721703109707048
0.5632718815112394,0.12821421128877805,-0.3647373502986768,1.0430297755495133,-1.7488588316087779,-1.905943794862912,-0.7599353736928818,-0.5077481525808017,0.03417051441777574
0.5481796637421606,0.16670192348751206,-0.4792127651956721,1.0429151846559264,-1.7736682955878331,-1.7418595629056062,-0.8138729042867437,-0.5116300749213645,-0.0015274850018683554
0.6991458023090678,0.08344706643300541,0.4421456120572025,1.2307558884502232,-1.7994169466479715,-1.1309712609036255,-0.3752415794591024,-0.8334481655711066,-0.1340535360391202
0.6430035071750217,0.09078569090863353,0.02718937813587159,1.130309908565812,-1.6919421138996023,-1.542901056496859,-0.5683226490818928,-0.7307842465985978,-0.025926865362204923
0.4605723854392314,0.4288469848028768,-1.3258225716364365,1.0307239552820204,-1.7993385927803631,-0.639283957479541,-1.152701873860092,-0.6534339826671748,-0.19849622408249484
0.644442709555546,0.21428445459015463,0.007366309343354614,1.2285216419643443,-1.8820706623176389,-0.4787543362872099,-0.6307838911479752,-0.8546880778026871,-0.2814622113952546
0.5371999349167352,0.13864090066136073,-0.42009742008560164,1.0507200679855344,-1.8955202360423633,-1.6576286023675344,-0.9474622882473153,-0.4095231527678891,-0.07378522394714104
-1.3423590120523143,-0.03843985461352082,0.6059331064138319,0.12294327956426718,-0.8413516108134677,-1.2347105890409642,0.11807268133541171,0.2209778351548406,0.2809395233289333
-1.3817532606795222,0.25309513116439214,0.06167611156195864,0.208050893023914,-0.9511016306225138,0.39217452009552095,-0.03966590039524445,-0.0623099087577957,-0.03201430337465268
0.3079779669205648,-1.6733274722545224,0.11092589152563874,0.5993594069834749,-1.1698375886878918,-1.2338278335776032,-0.278124692997155,-0.10196573224514423,0.16147602805184802
0.2297220301776427,-1.529835911016041,-0.6952860703371552,0.48600369986309244,-0.9393750048279512,-1.3238834698498658,-0.4387333672465517,-0.16597109465896948,0.277718376365622
0.3479504492931828,-1.5927992710677725,0.19408825927015186,0.686538703271343,-1.1670374594668744,-0.4805615225970822,-0.1628467517106308,-0.346742309939453,0.030064943372300344
0.28601164198732093,-1.7725422248185192,0.07043243194966291,0.784735904775905,-1.2422580259575544,-1.196519847762727,-0.2823411593177453,-0.18748144093933003,0.29155472502227836
0.2911313480198865,-1.626831752019537,-0.02964058673893109,0.8765041493082929,-1.3522875291172252,-0.11064076384948561,-0.3087765030626343,-0.3851723264588795,0.06357098462079257
